"zone_id","week","n_outbreak","species","lag","lag_abd_pt","lag_mean_grd","lag_max_grd"
67,28,0,"rinduc",-2,0,0,0
67,28,0,"rinduc",-1,0,0,0
67,28,0,"rinduc",0,0,0,0
67,28,0,"comgol",-3,0,0,0
67,28,0,"comgol",-2,0,0,0
67,28,0,"comgol",-1,0,0,0
67,28,0,"comgol",0,0,0,0
67,28,0,"norsho",-3,0,0,0
67,28,0,"norsho",-2,0,0,0
67,28,0,"norsho",-1,0,0,0
67,28,0,"norsho",0,0,0,0
67,28,0,"buffle",-3,0,0,0
67,28,0,"buffle",-2,0,0,0
67,28,0,"buffle",-1,0,0,0
67,28,0,"buffle",0,0,0,0
67,28,0,"lessca",-3,0,0,0
67,28,0,"lessca",-2,0,0,0
67,28,0,"lessca",-1,0,0,0
67,28,0,"lessca",0,0,0,0
67,28,0,"rebmer",-3,0,0,0
67,28,0,"rebmer",-2,0,0,0
67,28,0,"rebmer",-1,0,0,0
67,28,0,"rebmer",0,0,0,0
67,28,0,"gnwtea",-3,0,0,0
67,28,0,"gnwtea",-2,0,0,0
67,28,0,"gnwtea",-1,0,0,0
67,28,0,"gnwtea",0,0,0,0
67,28,0,"gadwal",-3,0,0,0
67,28,0,"gadwal",-2,0,0,0
67,28,0,"gadwal",-1,0,0,0
67,28,0,"gadwal",0,0,0,0
67,28,0,"ambduc",-3,0,0,0
67,28,0,"ambduc",-2,0,0,0
67,28,0,"ambduc",-1,0,0,0
67,28,0,"ambduc",0,0,0,0
67,28,0,"rudduc",-3,0,0,0
67,28,0,"rudduc",-2,0,0,0
67,28,0,"rudduc",-1,0,0,0
67,28,0,"rudduc",0,0,0,0
67,28,0,"rethaw",-3,0.130149677230021,0.155897280275822,0.184319734573364
67,28,0,"rethaw",-2,0.144514315711321,0.159677748084068,0.170215159654617
67,28,0,"rethaw",-1,0.137850849094051,0.148962126970291,0.168126329779625
67,28,0,"rethaw",0,0.163994909484057,0.145050972104073,0.168264046311378
67,28,0,"truswa",-3,0.00439251568993386,0.021511058807373,0.537776470184326
67,28,0,"truswa",-2,0.00435441560678755,0.021324474811554,0.533111870288849
67,28,0,"truswa",-1,0.00440084659913024,0.0215518569946289,0.538796424865723
67,28,0,"truswa",0,0.00324135511668762,0.0158735871315002,0.396839678287506
67,28,0,"grhowl",-3,0,0,0
67,28,0,"grhowl",-2,0,0,0
67,28,0,"grhowl",-1,0,0,0
67,28,0,"grhowl",0,0,0,0
67,28,0,"amwpel",-3,0.0130054684208467,0.0636904716491699,1.59226179122925
67,28,0,"amwpel",-2,0.0187976177508386,0.0920558261871338,2.30139565467834
67,28,0,"amwpel",-1,0.0198668776776742,0.0972922134399414,2.43230533599854
67,28,0,"amwpel",0,0.0250486856713658,0.122668600082397,3.06671500205994
67,28,0,"baleag",-3,0.00930228028945401,0.0170057597756386,0.160026282072067
67,28,0,"baleag",-2,0.0189607024216333,0.093128454387188,0.176054209470749
67,28,0,"baleag",-1,0.00908660594783571,0.0121804293990135,0.123568952083588
67,28,0,"baleag",0,0.000846256757574062,0.0041442945599556,0.10360736399889
67,28,0,"brdowl",-3,0,0,0
67,28,0,"brdowl",-2,0,0,0
67,28,0,"brdowl",-1,0,0,0
67,28,0,"brdowl",0,0,0,0
228,28,0,"mallar3",-3,1.39922388258387,0.849002084732056,2.71368622779846
228,28,0,"mallar3",-2,1.14976132010634,0.46554671049118,2.48207879066467
228,28,0,"mallar3",-1,0.0481550169259643,0.365060639381409,2.77247786521912
228,28,0,"mallar3",0,0.045435760235346,0.370789527893066,2.95114803314209
228,28,0,"cangoo",-3,0.148583652404886,1.01365619659424,12.325873374939
228,28,0,"cangoo",-2,0,0.264066925048828,3.46480703353882
228,28,0,"cangoo",-1,0,0.346207141876221,4.74207639694214
228,28,0,"cangoo",0,0,0.341232614517212,4.72177267074585
228,28,0,"wooduc",-3,1.32763885485237,0.758827641010284,2.78016352653503
228,28,0,"wooduc",-2,0.0431529589234541,0.359489197731018,2.31617784500122
228,28,0,"wooduc",-1,0,0.123222136497498,1.65300846099854
228,28,0,"wooduc",0,0.049364798925545,0.302936162948608,2.07611989974976
228,28,0,"buwtea",-3,0,0.0678363978862762,0.667173624038696
228,28,0,"buwtea",-2,0,0.0464924120903015,0.607388913631439
228,28,0,"buwtea",-1,0,0.0232216429710388,0.58054107427597
228,28,0,"buwtea",0,0,0,0
228,28,0,"commer",-3,0,0,0
228,28,0,"commer",-2,0,0,0
228,28,0,"commer",-1,0,0,0
228,28,0,"commer",0,0,0,0
228,28,0,"rinduc",-3,0,0,0
228,28,0,"rinduc",-2,0,0,0
228,28,0,"rinduc",-1,0,0,0
228,28,0,"rinduc",0,0,0,0
228,28,0,"comgol",-3,0,0,0
228,28,0,"comgol",-2,0,0,0
228,28,0,"comgol",-1,0,0,0
228,28,0,"comgol",0,0,0,0
228,28,0,"norsho",-3,0,0,0
228,28,0,"norsho",-2,0,0,0
228,28,0,"norsho",-1,0,0,0
228,28,0,"norsho",0,0,0,0
228,28,0,"buffle",-3,0,0,0
228,28,0,"buffle",-2,0,0,0
228,28,0,"buffle",-1,0,0,0
228,28,0,"buffle",0,0,0,0
228,28,0,"lessca",-3,0,0,0
228,28,0,"lessca",-2,0,0,0
228,28,0,"lessca",-1,0,0,0
228,28,0,"lessca",0,0,0,0
228,28,0,"rebmer",-3,0,0,0
228,28,0,"rebmer",-2,0,0,0
228,28,0,"rebmer",-1,0,0,0
228,28,0,"rebmer",0,0,0,0
228,28,0,"gnwtea",-3,0,0,0
228,28,0,"gnwtea",-2,0,0,0
228,28,0,"gnwtea",-1,0,0,0
228,28,0,"gnwtea",0,0,0,0
228,28,0,"gadwal",-3,0,0,0
228,28,0,"gadwal",-2,0,0,0
228,28,0,"gadwal",-1,0,0,0
228,28,0,"gadwal",0,0,0,0
228,28,0,"ambduc",-3,0,0,0
228,28,0,"ambduc",-2,0,0,0
228,28,0,"ambduc",-1,0,0,0
228,28,0,"ambduc",0,0,0,0
228,28,0,"rudduc",-3,0,0,0
228,28,0,"rudduc",-2,0,0,0
228,28,0,"rudduc",-1,0,0,0
228,28,0,"rudduc",0,0,0,0
228,28,0,"rethaw",-3,0.133945770277549,0.146631855964661,0.185587510466576
228,28,0,"rethaw",-2,0.145097456865772,0.155599250197411,0.199804544448853
228,28,0,"rethaw",-1,0.134026029304786,0.14077732950449,0.180117845535278
228,28,0,"rethaw",0,0.161903291738589,0.165709221363068,0.201037615537643
228,28,0,"truswa",-3,0,0.0549198985099792,0.805526733398438
228,28,0,"truswa",-2,0,0.0454008960723877,0.66680234670639
228,28,0,"truswa",-1,0,0.0444347774982452,0.645893573760986
228,28,0,"truswa",0,0,0.0184572267532349,0.461430668830872
228,28,0,"grhowl",-3,0,0,0
228,28,0,"grhowl",-2,0,0,0
228,28,0,"grhowl",-1,0,0,0
228,28,0,"grhowl",0,0,0,0
228,28,0,"amwpel",-3,0,0,0
228,28,0,"amwpel",-2,0,0,0
228,28,0,"amwpel",-1,0,0,0
228,28,0,"amwpel",0,0,0,0
228,28,0,"baleag",-3,0,0.00490120887756348,0.122530221939087
228,28,0,"baleag",-2,0,0.0101220515370369,0.139479994773865
228,28,0,"baleag",-1,0,0.00525903046131134,0.131475761532784
228,28,0,"baleag",0,0,0,0
228,28,0,"brdowl",-3,0,0,0
228,28,0,"brdowl",-2,0,0,0
228,28,0,"brdowl",-1,0,0,0
228,28,0,"brdowl",0,0,0,0
247,28,0,"mallar3",-3,0,0,0
247,28,0,"mallar3",-2,0,0,0
247,28,0,"mallar3",-1,0,0,0
247,28,0,"mallar3",0,0,0,0
247,28,0,"cangoo",-3,0,0,0
247,28,0,"cangoo",-2,0,0,0
247,28,0,"cangoo",-1,0,0,0
247,28,0,"cangoo",0,0,0,0
247,28,0,"wooduc",-3,0,0,0
247,28,0,"wooduc",-2,0,0,0
247,28,0,"wooduc",-1,0,0,0
247,28,0,"wooduc",0,0,0,0
247,28,0,"buwtea",-3,0,0,0
247,28,0,"buwtea",-2,0,0,0
247,28,0,"buwtea",-1,0,0,0
247,28,0,"buwtea",0,0,0,0
247,28,0,"commer",-3,0,0,0
247,28,0,"commer",-2,0,0,0
247,28,0,"commer",-1,0,0,0
247,28,0,"commer",0,0,0,0
247,28,0,"rinduc",-3,0,0,0
247,28,0,"rinduc",-2,0,0,0
247,28,0,"rinduc",-1,0,0,0
247,28,0,"rinduc",0,0,0,0
247,28,0,"comgol",-3,0,0,0
247,28,0,"comgol",-2,0,0,0
247,28,0,"comgol",-1,0,0,0
247,28,0,"comgol",0,0,0,0
247,28,0,"norsho",-3,0,0,0
247,28,0,"norsho",-2,0,0,0
247,28,0,"norsho",-1,0,0,0
247,28,0,"norsho",0,0,0,0
247,28,0,"buffle",-3,0,0,0
247,28,0,"buffle",-2,0,0,0
247,28,0,"buffle",-1,0,0,0
247,28,0,"buffle",0,0,0,0
247,28,0,"lessca",-3,0,0,0
247,28,0,"lessca",-2,0,0,0
247,28,0,"lessca",-1,0,0,0
247,28,0,"lessca",0,0,0,0
247,28,0,"rebmer",-3,0,0,0
247,28,0,"rebmer",-2,0,0,0
247,28,0,"rebmer",-1,0,0,0
247,28,0,"rebmer",0,0,0,0
247,28,0,"gnwtea",-3,0,0,0
247,28,0,"gnwtea",-2,0,0,0
247,28,0,"gnwtea",-1,0,0,0
247,28,0,"gnwtea",0,0,0,0
247,28,0,"gadwal",-3,0,0,0
247,28,0,"gadwal",-2,0,0,0
247,28,0,"gadwal",-1,0,0,0
247,28,0,"gadwal",0,0,0,0
247,28,0,"ambduc",-3,0,0,0
247,28,0,"ambduc",-2,0,0,0
247,28,0,"ambduc",-1,0,0,0
247,28,0,"ambduc",0,0,0,0
247,28,0,"rudduc",-3,0,0,0
247,28,0,"rudduc",-2,0,0,0
247,28,0,"rudduc",-1,0,0,0
247,28,0,"rudduc",0,0,0,0
247,28,0,"rethaw",-3,0.145088390135889,0.173730816530145,0.207386985421181
247,28,0,"rethaw",-2,0.155481107379865,0.16948272223058,0.205951422452927
247,28,0,"rethaw",-1,0.147323249712865,0.157915660220644,0.204548329114914
247,28,0,"rethaw",0,0.131976976381173,0.153541143173757,0.204997792840004
247,28,0,"truswa",-3,0,0,0
247,28,0,"truswa",-2,0,0,0
247,28,0,"truswa",-1,0,0,0
247,28,0,"truswa",0,0,0,0
247,28,0,"grhowl",-3,0,0,0
247,28,0,"grhowl",-2,0,0,0
247,28,0,"grhowl",-1,0,0,0
247,28,0,"grhowl",0,0,0,0
247,28,0,"amwpel",-3,0,0,0
247,28,0,"amwpel",-2,0,0,0
247,28,0,"amwpel",-1,0,0,0
247,28,0,"amwpel",0,0,0,0
247,28,0,"baleag",-3,0,0.0504705607891083,0.154858961701393
247,28,0,"baleag",-2,0,0.0473314886507781,0.174780413508415
247,28,0,"baleag",-1,0,0,0
247,28,0,"baleag",0,0,0,0
247,28,0,"brdowl",-3,0.0949833798610843,0.202609386780988,0.340776950120926
247,28,0,"brdowl",-2,0.0908535138785778,0.21245971257272,0.379063755273819
247,28,0,"brdowl",-1,0.0938712762362216,0.223482869241549,0.400401502847672
247,28,0,"brdowl",0,0.103060148128551,0.222405101941979,0.365508913993835
443,28,0,"mallar3",-3,2.43855126043353,2.18616815805435,4.37410259246826
443,28,0,"mallar3",-2,0.807573213694399,1.06912989616394,3.26696634292603
443,28,0,"mallar3",-1,1.03442161233963,1.1481999874115,3.39172029495239
443,28,0,"mallar3",0,1.99244435342323,1.80073003768921,4.25650691986084
443,28,0,"cangoo",-3,0,0.258869457244873,4.05457210540771
443,28,0,"cangoo",-2,0,0,0
443,28,0,"cangoo",-1,0,0,0
443,28,0,"cangoo",0,0,0.167106800079346,4.17767000198364
443,28,0,"wooduc",-3,0,0.0880263471603394,1.45311498641968
443,28,0,"wooduc",-2,0,0.0533772277832031,1.33443069458008
443,28,0,"wooduc",-1,0,0.0506168174743652,1.26542043685913
443,28,0,"wooduc",0,0,0.15424195766449,2.21073937416077
443,28,0,"buwtea",-3,0.323336416722992,0.284172961711884,2.02298974990845
443,28,0,"buwtea",-2,0.254077839807501,0.158794631958008,1.61189436912537
443,28,0,"buwtea",-1,0.180890364762692,0.108805773258209,1.04690611362457
443,28,0,"buwtea",0,0.257029222188781,0.152134008407593,1.481574177742
443,28,0,"commer",-3,0,0,0
443,28,0,"commer",-2,0,0,0
443,28,0,"commer",-1,0,0,0
443,28,0,"commer",0,0,0,0
443,28,0,"rinduc",-3,0,0,0
443,28,0,"rinduc",-2,0,0,0
443,28,0,"rinduc",-1,0,0,0
443,28,0,"rinduc",0,0,0,0
443,28,0,"comgol",-3,0,0,0
443,28,0,"comgol",-2,0,0,0
443,28,0,"comgol",-1,0,0,0
443,28,0,"comgol",0,0,0,0
443,28,0,"norsho",-3,0,0,0
443,28,0,"norsho",-2,0,0,0
443,28,0,"norsho",-1,0,0,0
443,28,0,"norsho",0,0,0,0
443,28,0,"buffle",-3,0,0,0
443,28,0,"buffle",-2,0,0,0
443,28,0,"buffle",-1,0,0,0
443,28,0,"buffle",0,0,0,0
443,28,0,"lessca",-3,0,0,0
443,28,0,"lessca",-2,0,0,0
443,28,0,"lessca",-1,0,0,0
443,28,0,"lessca",0,0,0,0
443,28,0,"rebmer",-3,0,0,0
443,28,0,"rebmer",-2,0,0,0
443,28,0,"rebmer",-1,0,0,0
443,28,0,"rebmer",0,0,0,0
443,28,0,"gnwtea",-3,0,0,0
443,28,0,"gnwtea",-2,0,0,0
443,28,0,"gnwtea",-1,0.0425219964325322,0.00776731789112091,0.194182947278023
443,28,0,"gnwtea",0,0,0,0
443,28,0,"gadwal",-3,0,0,0
443,28,0,"gadwal",-2,0,0,0
443,28,0,"gadwal",-1,0,0,0
443,28,0,"gadwal",0,0,0,0
443,28,0,"ambduc",-3,0,0,0
443,28,0,"ambduc",-2,0,0,0
443,28,0,"ambduc",-1,0,0,0
443,28,0,"ambduc",0,0,0,0
443,28,0,"rudduc",-3,0,0,0
443,28,0,"rudduc",-2,0,0,0
443,28,0,"rudduc",-1,0,0,0
443,28,0,"rudduc",0,0,0,0
443,28,0,"rethaw",-3,0.167117908923948,0.1420330747962,0.178167104721069
443,28,0,"rethaw",-2,0.18815679296132,0.160235840976238,0.19664691388607
443,28,0,"rethaw",-1,0.209620898462837,0.17796136200428,0.225004717707634
443,28,0,"rethaw",0,0.1868360414322,0.174494309425354,0.194548413157463
443,28,0,"truswa",-3,0,0,0
443,28,0,"truswa",-2,0,0,0
443,28,0,"truswa",-1,0,0,0
443,28,0,"truswa",0,0,0,0
443,28,0,"grhowl",-3,0,0,0
443,28,0,"grhowl",-2,0,0,0
443,28,0,"grhowl",-1,0,0,0
443,28,0,"grhowl",0,0,0,0
443,28,0,"amwpel",-3,0,0,0
443,28,0,"amwpel",-2,0,0,0
443,28,0,"amwpel",-1,0,0,0
443,28,0,"amwpel",0,0,0,0
443,28,0,"baleag",-3,0,0,0
443,28,0,"baleag",-2,0,0,0
443,28,0,"baleag",-1,0,0,0
443,28,0,"baleag",0,0,0,0
443,28,0,"brdowl",-3,0,0,0
443,28,0,"brdowl",-2,0,0,0
443,28,0,"brdowl",-1,0,0,0
443,28,0,"brdowl",0,0,0,0
447,28,0,"mallar3",-3,2.56019350858691,2.29991218447685,3.90174388885498
447,28,0,"mallar3",-2,1.31101501720566,1.13176226367553,3.68015646934509
447,28,0,"mallar3",-1,1.24711983506554,0.793734058737755,4.41896200180054
447,28,0,"mallar3",0,1.52848378041618,1.42437027891477,5.83307027816772
447,28,0,"cangoo",-3,0,0.538823862870534,5.27470684051514
447,28,0,"cangoo",-2,0,0.339096347490946,4.4017071723938
447,28,0,"cangoo",-1,0,0.189885079860687,4.55724191665649
447,28,0,"cangoo",0,0,0.272637665271759,6.54330396652222
447,28,0,"wooduc",-3,0,0.193289948006471,1.29437255859375
447,28,0,"wooduc",-2,0,0.195689022541046,1.25059306621552
447,28,0,"wooduc",-1,0,0.0483950873215993,1.16148209571838
447,28,0,"wooduc",0,0,0.0901509126027425,2.16362190246582
447,28,0,"buwtea",-3,0,0.106344595551491,1.37418687343597
447,28,0,"buwtea",-2,0,0.0973548938830694,1.29112327098846
447,28,0,"buwtea",-1,0,0.0682310859362284,0.957561135292053
447,28,0,"buwtea",0,0,0.0902704497178396,1.28530764579773
447,28,0,"commer",-3,0,0,0
447,28,0,"commer",-2,0,0,0
447,28,0,"commer",-1,0,0,0
447,28,0,"commer",0,0,0,0
447,28,0,"rinduc",-3,0,0,0
447,28,0,"rinduc",-2,0,0,0
447,28,0,"rinduc",-1,0,0,0
447,28,0,"rinduc",0,0,0,0
447,28,0,"comgol",-3,0,0,0
447,28,0,"comgol",-2,0,0,0
447,28,0,"comgol",-1,0,0,0
447,28,0,"comgol",0,0,0,0
447,28,0,"norsho",-3,0,0,0
447,28,0,"norsho",-2,0,0,0
447,28,0,"norsho",-1,0,0,0
447,28,0,"norsho",0,0,0,0
447,28,0,"buffle",-3,0,0,0
447,28,0,"buffle",-2,0,0,0
447,28,0,"buffle",-1,0,0,0
447,28,0,"buffle",0,0,0,0
447,28,0,"lessca",-3,0,0,0
447,28,0,"lessca",-2,0,0,0
447,28,0,"lessca",-1,0,0,0
447,28,0,"lessca",0,0,0,0
447,28,0,"rebmer",-3,0,0,0
447,28,0,"rebmer",-2,0,0,0
447,28,0,"rebmer",-1,0,0,0
447,28,0,"rebmer",0,0,0,0
447,28,0,"gnwtea",-3,0,0,0
447,28,0,"gnwtea",-2,0,0,0
447,28,0,"gnwtea",-1,0,0,0
447,28,0,"gnwtea",0,0,0,0
447,28,0,"gadwal",-3,0,0,0
447,28,0,"gadwal",-2,0,0,0
447,28,0,"gadwal",-1,0,0,0
447,28,0,"gadwal",0,0,0,0
447,28,0,"ambduc",-3,0,0,0
447,28,0,"ambduc",-2,0,0,0
447,28,0,"ambduc",-1,0,0,0
447,28,0,"ambduc",0,0,0,0
447,28,0,"rudduc",-3,0,0,0
447,28,0,"rudduc",-2,0,0,0
447,28,0,"rudduc",-1,0,0,0
447,28,0,"rudduc",0,0,0,0
447,28,0,"rethaw",-3,0.15206491004342,0.14145079938074,0.175476342439651
447,28,0,"rethaw",-2,0.151179478289882,0.141899490418533,0.164380863308907
447,28,0,"rethaw",-1,0.161213342758471,0.149967208194236,0.170299917459488
447,28,0,"rethaw",0,0.1651792099028,0.154542206476132,0.174127399921417
447,28,0,"truswa",-3,0,0,0
447,28,0,"truswa",-2,0,0,0
447,28,0,"truswa",-1,0,0,0
447,28,0,"truswa",0,0,0,0
447,28,0,"grhowl",-3,0,0,0
447,28,0,"grhowl",-2,0,0,0
447,28,0,"grhowl",-1,0,0,0
447,28,0,"grhowl",0,0,0,0
447,28,0,"amwpel",-3,0,0.080991342663765,1.94379222393036
447,28,0,"amwpel",-2,0,0,0
447,28,0,"amwpel",-1,0,0,0
447,28,0,"amwpel",0,0,0,0
447,28,0,"baleag",-3,0,0.0146520556882024,0.123087957501411
447,28,0,"baleag",-2,0,0.0178072160730759,0.15924996137619
447,28,0,"baleag",-1,0,0.01831323094666,0.163347765803337
447,28,0,"baleag",0,0,0.019644799331824,0.178082823753357
447,28,0,"brdowl",-3,0,0,0
447,28,0,"brdowl",-2,0,0,0
447,28,0,"brdowl",-1,0,0,0
447,28,0,"brdowl",0,0,0,0
787,28,0,"mallar3",-3,2.03990232931856,1.37885402639707,4.25975561141968
787,28,0,"mallar3",-2,2.1783726492053,1.36892995486657,4.7402834892273
787,28,0,"mallar3",-1,2.39418078788323,1.08210523426533,5.63840007781982
787,28,0,"mallar3",0,2.7627340892909,1.11570013066133,6.73128032684326
787,28,0,"cangoo",-3,2.91477048712767,2.07548888524373,5.91699934005737
787,28,0,"cangoo",-2,2.77492127570475,1.79115895430247,5.96920585632324
787,28,0,"cangoo",-1,2.8797101650297,1.91099735101064,6.43182420730591
787,28,0,"cangoo",0,3.12088255993348,2.03787034749985,7.68409872055054
787,28,0,"wooduc",-3,1.17205573209113,0.727947326997916,1.58996307849884
787,28,0,"wooduc",-2,1.55451580990809,0.906216944257418,2.09532332420349
787,28,0,"wooduc",-1,0.867855653124943,0.703081188102563,1.73314607143402
787,28,0,"wooduc",0,0.962939586425777,0.68949401875337,2.06020140647888
787,28,0,"buwtea",-3,0.328396956457507,0.181533181418975,1.30076599121094
787,28,0,"buwtea",-2,0.273297549996159,0.140546118219693,1.08251965045929
787,28,0,"buwtea",-1,0.22486064999007,0.0903235673904419,0.890663206577301
787,28,0,"buwtea",0,0.27330751180132,0.107500649988651,1.08255910873413
787,28,0,"commer",-3,0,0,0
787,28,0,"commer",-2,0,0,0
787,28,0,"commer",-1,0,0,0
787,28,0,"commer",0,0,0,0
787,28,0,"rinduc",-3,0.040485799442709,0.00668177008628845,0.160362482070923
787,28,0,"rinduc",-2,0,0,0
787,28,0,"rinduc",-1,0,0,0
787,28,0,"rinduc",0,0,0,0
787,28,0,"comgol",-3,0,0,0
787,28,0,"comgol",-2,0,0,0
787,28,0,"comgol",-1,0,0,0
787,28,0,"comgol",0,0,0,0
787,28,0,"norsho",-3,0,0,0
787,28,0,"norsho",-2,0,0,0
787,28,0,"norsho",-1,0,0,0
787,28,0,"norsho",0,0,0,0
787,28,0,"buffle",-3,0,0,0
787,28,0,"buffle",-2,0,0,0
787,28,0,"buffle",-1,0,0,0
787,28,0,"buffle",0,0,0,0
787,28,0,"lessca",-3,0,0,0
787,28,0,"lessca",-2,0.013916247739748,0.00229673537736138,0.055121649056673
787,28,0,"lessca",-1,0,0,0
787,28,0,"lessca",0,0,0,0
787,28,0,"rebmer",-3,0,0,0
787,28,0,"rebmer",-2,0,0,0
787,28,0,"rebmer",-1,0,0,0
787,28,0,"rebmer",0,0,0,0
787,28,0,"gnwtea",-3,0,0,0
787,28,0,"gnwtea",-2,0,0,0
787,28,0,"gnwtea",-1,0,0,0
787,28,0,"gnwtea",0,0,0,0
787,28,0,"gadwal",-3,0,0,0
787,28,0,"gadwal",-2,0,0,0
787,28,0,"gadwal",-1,0,0,0
787,28,0,"gadwal",0,0,0,0
787,28,0,"ambduc",-3,0,0,0
787,28,0,"ambduc",-2,0,0,0
787,28,0,"ambduc",-1,0,0,0
787,28,0,"ambduc",0,0,0,0
787,28,0,"rudduc",-3,0,0,0
787,28,0,"rudduc",-2,0,0.0304623420039813,0.73109620809555
787,28,0,"rudduc",-1,0,0.0252759456634521,0.606622695922852
787,28,0,"rudduc",0,0,0.021364855269591,0.512756526470184
787,28,0,"rethaw",-3,0.167061739311756,0.157533893051247,0.251624912023544
787,28,0,"rethaw",-2,0.154703793389315,0.153227734069029,0.218156531453133
787,28,0,"rethaw",-1,0.14129605244083,0.14265373814851,0.193056911230087
787,28,0,"rethaw",0,0.137974175817328,0.141400511066119,0.186375975608826
787,28,0,"truswa",-3,0.153748909556839,0.139736951639255,0.798729419708252
787,28,0,"truswa",-2,0,0.054315355916818,0.756879508495331
787,28,0,"truswa",-1,0.0828920079505586,0.0926911036173503,0.919433355331421
787,28,0,"truswa",0,0.0713400747643202,0.0547290643056234,0.719672858715057
787,28,0,"grhowl",-3,0,0,0
787,28,0,"grhowl",-2,0,0,0
787,28,0,"grhowl",-1,0,0,0
787,28,0,"grhowl",0,0,0,0
787,28,0,"amwpel",-3,1.11440861461852,0.617397278547287,2.03008890151978
787,28,0,"amwpel",-2,1.08041168807102,0.565226341287295,1.93753278255463
787,28,0,"amwpel",-1,1.2447472815611,0.668795051674048,2.33828163146973
787,28,0,"amwpel",0,1.4559667809059,0.587433904409409,2.91332244873047
787,28,0,"baleag",-3,0.11180096434204,0.074525666423142,0.219883352518082
787,28,0,"baleag",-2,0.190832877308041,0.115489103210469,0.287451803684235
787,28,0,"baleag",-1,0.159926268471543,0.125147969772418,0.322532057762146
787,28,0,"baleag",0,0.145025427237664,0.112805133064588,0.296772241592407
787,28,0,"brdowl",-3,0,0,0
787,28,0,"brdowl",-2,0,0,0
787,28,0,"brdowl",-1,0,0,0
787,28,0,"brdowl",0,0,0,0
859,28,0,"mallar3",-3,1.61107359490444,1.84001803916434,3.06416344642639
859,28,0,"mallar3",-2,1.42812091701913,1.30535200367803,2.80430459976196
859,28,0,"mallar3",-1,1.61017187260819,1.61759403736695,3.85368347167969
859,28,0,"mallar3",0,1.14783844882465,1.66494790885759,4.2107515335083
859,28,0,"cangoo",-3,4.05951485415973,3.02172022280486,5.1064248085022
859,28,0,"cangoo",-2,3.69620429996288,2.71299858715223,5.03449106216431
859,28,0,"cangoo",-1,2.33497636398258,2.63589744982512,4.72899103164673
859,28,0,"cangoo",0,1.94772561084932,2.28143533416416,4.85810852050781
859,28,0,"wooduc",-3,0.903495399189169,0.841590908558472,1.69460213184357
859,28,0,"wooduc",-2,1.01646367045862,0.965055001818615,2.26170873641968
859,28,0,"wooduc",-1,0.470013945946504,0.899753404700238,2.27493929862976
859,28,0,"wooduc",0,0.551704419016329,1.06488690168961,3.05638980865479
859,28,0,"buwtea",-3,0,0.541673131611036,2.60217571258545
859,28,0,"buwtea",-2,0,0.337168745372606,1.90747439861298
859,28,0,"buwtea",-1,0,0.277278418126314,1.51319491863251
859,28,0,"buwtea",0,0,0.311793529469034,1.70277452468872
859,28,0,"commer",-3,0,0,0
859,28,0,"commer",-2,0,0,0
859,28,0,"commer",-1,0,0,0
859,28,0,"commer",0,0,0,0
859,28,0,"rinduc",-3,0,0.0760482808817988,0.534062445163727
859,28,0,"rinduc",-2,0,0.0606184148270151,0.435342341661453
859,28,0,"rinduc",-1,0,0.05247254345728,0.369545370340347
859,28,0,"rinduc",0,0,0.137979556684909,0.872819125652313
859,28,0,"comgol",-3,0,0,0
859,28,0,"comgol",-2,0,0,0
859,28,0,"comgol",-1,0,0,0
859,28,0,"comgol",0,0,0,0
859,28,0,"norsho",-3,0,0,0
859,28,0,"norsho",-2,0,0,0
859,28,0,"norsho",-1,0,0,0
859,28,0,"norsho",0,0,0,0
859,28,0,"buffle",-3,0,0,0
859,28,0,"buffle",-2,0,0,0
859,28,0,"buffle",-1,0,0,0
859,28,0,"buffle",0,0,0,0
859,28,0,"lessca",-3,0,0.00261807166363882,0.0602156482636929
859,28,0,"lessca",-2,0,0.00288433775953625,0.0663397684693336
859,28,0,"lessca",-1,0,0,0
859,28,0,"lessca",0,0,0,0
859,28,0,"rebmer",-3,0,0,0
859,28,0,"rebmer",-2,0,0,0
859,28,0,"rebmer",-1,0,0,0
859,28,0,"rebmer",0,0,0,0
859,28,0,"gnwtea",-3,0,0,0
859,28,0,"gnwtea",-2,0,0,0
859,28,0,"gnwtea",-1,0,0,0
859,28,0,"gnwtea",0,0,0,0
859,28,0,"gadwal",-3,0,0.0140131802662559,0.322303146123886
859,28,0,"gadwal",-2,0,0,0
859,28,0,"gadwal",-1,0,0,0
859,28,0,"gadwal",0,0,0,0
859,28,0,"ambduc",-3,0,0,0
859,28,0,"ambduc",-2,0,0,0
859,28,0,"ambduc",-1,0,0,0
859,28,0,"ambduc",0,0,0,0
859,28,0,"rudduc",-3,0,0.104464935219806,0.920312881469727
859,28,0,"rudduc",-2,0,0.0963825738948325,0.861877858638763
859,28,0,"rudduc",-1,0,0.0610332281693168,0.535449743270874
859,28,0,"rudduc",0,0,0.0368241097616113,0.435365170240402
859,28,0,"rethaw",-3,0.135905104198639,0.151447116680767,0.206353217363358
859,28,0,"rethaw",-2,0.14008433768527,0.157370196412439,0.205593883991241
859,28,0,"rethaw",-1,0.134264448203174,0.161250531349493,0.220659255981445
859,28,0,"rethaw",0,0.134818426655327,0.159658026112163,0.206390395760536
859,28,0,"truswa",-3,0,0.197824355052865,0.815001726150513
859,28,0,"truswa",-2,0,0.203828117121821,0.86216413974762
859,28,0,"truswa",-1,0,0.227029087750808,0.973621666431427
